Série	Numéro	Nom	Rareté	Nb Normal	Nb Ed1	Nb Reverse	Nb Spéciale	Alternative	Gradées	Image URL
Offensive Vapeur	94/114	Passerouge	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/STS/HD/94.jpg?class=hd
Offensive Vapeur	95/114	Braisillon	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/STS/HD/95.jpg?class=hd
Offensive Vapeur	96/114	Flambusard	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/STS/HD/96.jpg?class=hd
Offensive Vapeur	97/114	Brutalibré	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/STS/HD/97.jpg?class=hd
Offensive Vapeur	98/114	Fossile Armure Dinoclier	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/STS/HD/98.jpg?class=hd
Offensive Vapeur	99/114	Pofiterole Envoûtante	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/STS/HD/99.jpg?class=hd
Offensive Vapeur	100/114	Fossile Griffe Anorith	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/STS/HD/100.jpg?class=hd
Offensive Vapeur	101/114	Lien Spirituel Gardevoir	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/STS/HD/101.jpg?class=hd
Offensive Vapeur	102/114	Dés Avides	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/STS/HD/102.jpg?class=hd
Offensive Vapeur	103/114	Ninja Amateur	2	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/STS/HD/103.jpg?class=hd
Offensive Vapeur	104/114	Pokémon Ranger	2	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/STS/HD/104.jpg?class=hd
Offensive Vapeur	105/114	Recharge Spéciale	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/STS/HD/105.jpg?class=hd
Offensive Vapeur	106/114	Lien Spirituel Steelix	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/STS/HD/106.jpg?class=hd
Offensive Vapeur	107/114	Volcanion-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/STS/HD/107.jpg?class=hd
Offensive Vapeur	108/114	Steelix-EX	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/STS/HD/108.jpg?class=hd
Offensive Vapeur	109/114	Méga-Steelix-EX	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/STS/HD/109.jpg?class=hd
Offensive Vapeur	110/114	Magearna-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/STS/HD/110.jpg?class=hd
Offensive Vapeur	111/114	Gardevoir-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/STS/HD/111.jpg?class=hd
Offensive Vapeur	112/114	Méga-Gardevoir-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/STS/HD/112.jpg?class=hd
Offensive Vapeur	113/114	Pokémon Ranger	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/STS/HD/113.jpg?class=hd
Offensive Vapeur	114/114	Professeur Platane	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/STS/HD/114.jpg?class=hd
Offensive Vapeur	115/114	Volcanion-EX	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/STS/HD/115.jpg?class=hd
Offensive Vapeur	116/114	Gardevoir-EX	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/STS/HD/116.jpg?class=hd
Générations	1/83	Florizarre-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/1.jpg?class=hd
Générations	2/83	Méga-Florizarre-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/2.jpg?class=hd
Générations	3/83	Chenipan	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/3.jpg?class=hd
Générations	4/83	Chrysacier	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/4.jpg?class=hd
Générations	5/83	Papilusion	4	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/5.jpg?class=hd
Générations	6/83	Paras	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/6.jpg?class=hd
Générations	7/83	Parasect	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/7.jpg?class=hd
Générations	8/83	Saquedeneu	1	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/8.jpg?class=hd
Générations	9/83	Scarabrute	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/9.jpg?class=hd
Générations	10/83	Phyllali-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/10.jpg?class=hd
Générations	11/83	Dracaufeu-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/11.jpg?class=hd
Générations	12/83	Méga-Dracaufeu-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/12.jpg?class=hd
Générations	13/83	Feunard-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/13.jpg?class=hd
Générations	14/83	Ponyta	1	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/14.jpg?class=hd
Générations	15/83	Galopa	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/15.jpg?class=hd
Générations	16/83	Magmar	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/16.jpg?class=hd
Générations	17/83	Tortank-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/17.jpg?class=hd
Générations	18/83	Méga-Tortank-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/18.jpg?class=hd
Générations	19/83	Kokiyas	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/19.jpg?class=hd
Générations	20/83	Crustabri	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/20.jpg?class=hd
Générations	21/83	Krabby	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/21.jpg?class=hd
Générations	22/83	Magicarpe	1	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/22.jpg?class=hd
Générations	23/83	Léviator	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/23.jpg?class=hd
Générations	24/83	Aquali-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/24.jpg?class=hd
Générations	25/83	Artikodin	4	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/25.jpg?class=hd
Générations	26/83	Pikachu	1	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/26.jpg?class=hd
Générations	27/83	Raichu	4	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/27.jpg?class=hd
Générations	28/83	Voltali-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/28.jpg?class=hd
Générations	29/83	Électhor	4	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/29.jpg?class=hd
Générations	30/83	Nosferapti	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/30.jpg?class=hd
Générations	31/83	Nosferalto	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/31.jpg?class=hd
Générations	32/83	Ramoloss	1	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/32.jpg?class=hd
Générations	33/83	Fantominus	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/33.jpg?class=hd
Générations	34/83	Spectrum	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/34.jpg?class=hd
Générations	35/83	Ectoplasma	4	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/35.jpg?class=hd
Générations	36/83	Lippoutou	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/36.jpg?class=hd
Générations	37/83	Mistigrix-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/37.jpg?class=hd
Générations	38/83	Taupiqueur	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/38.jpg?class=hd
Générations	39/83	Triopikeur	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/39.jpg?class=hd
Générations	40/83	Machoc	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/40.jpg?class=hd
Générations	41/83	Machopeur	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/41.jpg?class=hd
Générations	42/83	Mackogneur	4	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/42.jpg?class=hd
Générations	43/83	Racaillou	1	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/43.jpg?class=hd
Générations	44/83	Gravalanch	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/44.jpg?class=hd
Générations	45/83	Grolem	4	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/45.jpg?class=hd
Générations	46/83	Grolem-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/46.jpg?class=hd
Générations	47/83	Kicklee	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/47.jpg?class=hd
Générations	48/83	Tygnon	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/48.jpg?class=hd
Générations	49/83	Rhinocorne	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/49.jpg?class=hd
Générations	50/83	Mélofée	1	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/50.jpg?class=hd
Générations	51/83	Mélodelfe	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/51.jpg?class=hd
Générations	52/83	M. Mime	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/52.jpg?class=hd
Générations	53/83	Miaouss	1	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/53.jpg?class=hd
Générations	54/83	Persian	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/54.jpg?class=hd
Générations	55/83	Doduo	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/55.jpg?class=hd
Générations	56/83	Dodrio	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/56.jpg?class=hd
Générations	57/83	Tauros	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/57.jpg?class=hd
Générations	58/83	Ronflex	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/58.jpg?class=hd
Générations	59/83	Lem	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/59.jpg?class=hd
Générations	60/83	Maillet Écrasant	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/60.jpg?class=hd
Générations	61/83	Échange d'Énergie	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/61.jpg?class=hd
Générations	62/83	Évolusoda	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/62.jpg?class=hd
Générations	63/83	Imakuni ?	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/63.jpg?class=hd
Générations	64/83	Entretien	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/64.jpg?class=hd
Générations	65/83	Rappel Max	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/65.jpg?class=hd
Générations	66/83	Astera	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/66.jpg?class=hd
Générations	67/83	Poké Ball	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/67.jpg?class=hd
Générations	68/83	Dame du Centre Pokémon	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/68.jpg?class=hd
Générations	69/83	Fan Club Pokémon	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/69.jpg?class=hd
Générations	70/83	Revitalisation	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/70.jpg?class=hd
Générations	71/83	Carton Rouge	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/71.jpg?class=hd
Générations	72/83	Sannah	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/72.jpg?class=hd
Générations	73/83	Sbire de la Team Flare	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/73.jpg?class=hd
Générations	74/83	Double Énergie Incolore	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/74.jpg?class=hd
Générations	75/83	Énergie Plante	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/75.jpg?class=hd
Générations	76/83	Énergie Feu	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/76.jpg?class=hd
Générations	77/83	Énergie Eau	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/77.jpg?class=hd
Générations	78/83	Énergie Électrique	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/78.jpg?class=hd
Générations	79/83	Énergie Psy	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/79.jpg?class=hd
Générations	80/83	Énergie Combat	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/80.jpg?class=hd
Générations	81/83	Énergie Obscurité	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/81.jpg?class=hd
Générations	82/83	Énergie Métal	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/82.jpg?class=hd
Générations	83/83	Énergie Fée	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/83.jpg?class=hd
Générations	RC1/RC32	Germignon	1	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/84.jpg?class=hd
Générations	RC2/RC32	Balignon	1	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/85.jpg?class=hd
Générations	RC3/RC32	Salamèche	1	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/86.jpg?class=hd
Générations	RC4/RC32	Reptincel	1	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/87.jpg?class=hd
Générations	RC5/RC32	Dracaufeu	2	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/88.jpg?class=hd
Générations	RC6/RC32	Pyroli-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/89.jpg?class=hd
Générations	RC7/RC32	Stalgamin	1	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/90.jpg?class=hd
Générations	RC8/RC32	Momartik	2	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/91.jpg?class=hd
Générations	RC9/RC32	Raichu	1	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/92.jpg?class=hd
Générations	RC10/RC32	Dedenne	2	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/93.jpg?class=hd
Générations	RC11/RC32	Qulbutoké	1	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/94.jpg?class=hd
Générations	RC12/RC32	Gloupti	1	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/95.jpg?class=hd
Générations	RC13/RC32	Jirachi	2	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/96.jpg?class=hd
Générations	RC14/RC32	Psystigri	1	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/97.jpg?class=hd
Générations	RC15/RC32	Mistigrix	2	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/98.jpg?class=hd
Générations	RC16/RC32	Yveltal	2	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/99.jpg?class=hd
Générations	RC17/RC32	Flabébé	1	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/100.jpg?class=hd
Générations	RC18/RC32	Floette	2	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/101.jpg?class=hd
Générations	RC19/RC32	Sucroquin	2	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/102.jpg?class=hd
Générations	RC20/RC32	Cupcanaille	2	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/103.jpg?class=hd
Générations	RC21/RC32	Nymphali-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/104.jpg?class=hd
Générations	RC22/RC32	Diancie	2	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/105.jpg?class=hd
Générations	RC23/RC32	Tylton	1	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/106.jpg?class=hd
Générations	RC24/RC32	Altaria	2	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/107.jpg?class=hd
Générations	RC25/RC32	Passerouge	1	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/108.jpg?class=hd
Générations	RC26/RC32	Couronne Florale	1	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/109.jpg?class=hd
Générations	RC27/RC32	Timmy	2	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/110.jpg?class=hd
Générations	RC28/RC32	Pyroli-EX	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/111.jpg?class=hd
Générations	RC29/RC32	Pikachu	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/112.jpg?class=hd
Générations	RC30/RC32	Gardevoir-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/113.jpg?class=hd
Générations	RC31/RC32	Méga-Gardevoir-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/114.jpg?class=hd
Générations	RC32/RC32	Nymphali-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/GNR/HD/115.jpg?class=hd
Impulsion Turbo	1/162	Paras	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/1.jpg?class=hd
Impulsion Turbo	2/162	Parasect	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/2.jpg?class=hd
Impulsion Turbo	3/162	Scarabrute	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/3.jpg?class=hd
Impulsion Turbo	4/162	Cacnea	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/4.jpg?class=hd
Impulsion Turbo	5/162	Feuillajou	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/5.jpg?class=hd
Impulsion Turbo	6/162	Feuiloutan	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/6.jpg?class=hd
Impulsion Turbo	7/162	Marisson	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/7.jpg?class=hd
Impulsion Turbo	8/162	Marisson	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/8.jpg?class=hd
Impulsion Turbo	9/162	Marisson	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/9.jpg?class=hd
Impulsion Turbo	10/162	Boguérisse	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/10.jpg?class=hd
Impulsion Turbo	11/162	Blindépique	4	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/11.jpg?class=hd
Impulsion Turbo	12/162	Blindépique TURBO	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/12.jpg?class=hd
Impulsion Turbo	13/162	Lépidonille	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/13.jpg?class=hd
Impulsion Turbo	14/162	Pérégrain	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/14.jpg?class=hd
Impulsion Turbo	15/162	Prismillon	4	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/15.jpg?class=hd
Impulsion Turbo	16/162	Cabriolaine	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/16.jpg?class=hd
Impulsion Turbo	17/162	Chevroum	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/17.jpg?class=hd
Impulsion Turbo	18/162	Héricendre	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/18.jpg?class=hd
Impulsion Turbo	19/162	Feurisson	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/19.jpg?class=hd
Impulsion Turbo	20/162	Typhlosion	4	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/20.jpg?class=hd
Impulsion Turbo	21/162	Démolosse-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/21.jpg?class=hd
Impulsion Turbo	22/162	Méga-Démolosse-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/22.jpg?class=hd
Impulsion Turbo	23/162	Flamajou	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/23.jpg?class=hd
Impulsion Turbo	24/162	Flamoutan	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/24.jpg?class=hd
Impulsion Turbo	25/162	Feunnec	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/25.jpg?class=hd
Impulsion Turbo	26/162	Roussil	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/26.jpg?class=hd
Impulsion Turbo	27/162	Poissirène	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/27.jpg?class=hd
Impulsion Turbo	28/162	Poissoroy	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/28.jpg?class=hd
Impulsion Turbo	29/162	Stari	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/29.jpg?class=hd
Impulsion Turbo	30/162	Staross	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/30.jpg?class=hd
Impulsion Turbo	31/162	Rémoraid	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/31.jpg?class=hd
Impulsion Turbo	32/162	Rémoraid	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/32.jpg?class=hd
Impulsion Turbo	33/162	Octillery	4	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/33.jpg?class=hd
Impulsion Turbo	34/162	Oniglali-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/34.jpg?class=hd
Impulsion Turbo	35/162	Méga-Oniglali-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/35.jpg?class=hd
Impulsion Turbo	36/162	Tiplouf	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/36.jpg?class=hd
Impulsion Turbo	37/162	Prinplouf	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/37.jpg?class=hd
Impulsion Turbo	38/162	Pingoléon	4	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/38.jpg?class=hd
Impulsion Turbo	39/162	Blizzi	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/39.jpg?class=hd
Impulsion Turbo	40/162	Blizzaroi	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/40.jpg?class=hd
Impulsion Turbo	41/162	Flotajou	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/41.jpg?class=hd
Impulsion Turbo	42/162	Flotoutan	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/42.jpg?class=hd
Impulsion Turbo	43/162	Sorbébé	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/43.jpg?class=hd
Impulsion Turbo	44/162	Sorboul	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/44.jpg?class=hd
